episode,step,action,reward,total_reward,active_incidents,new_incidents,resolved_incidents,resources
4,66,DEPLOY_TEAM,-2.210092781741227,-108.43582172854252,3,0,0,100.0
4,67,DEPLOY_TEAM,-2.192092781741227,-110.62791451028374,3,0,0,100.0
4,68,DEPLOY_TEAM,-2.174092781741227,-112.80200729202497,3,0,0,100.0
4,69,DEPLOY_TEAM,-2.156092781741227,-114.95810007376619,3,0,0,100.0
4,70,DEPLOY_TEAM,-2.138092781741227,-117.09619285550741,3,0,0,100.0
4,71,DEPLOY_TEAM,-2.120092781741227,-119.21628563724863,3,0,0,100.0
4,72,DEPLOY_TEAM,-2.102092781741227,-121.31837841898985,3,0,0,100.0
4,73,DEPLOY_TEAM,-2.084092781741227,-123.40247120073109,3,0,0,100.0
4,74,DEPLOY_TEAM,-2.0670553320336547,-125.46952653276475,3,0,0,100.0
4,75,DEPLOY_TEAM,-2.0550553320336546,-127.5245818647984,3,0,0,100.0
4,76,DEPLOY_TEAM,-2.0430553320336546,-129.56763719683207,3,0,0,100.0
4,77,DEPLOY_TEAM,-2.0310553320336546,-131.5986925288657,3,0,0,100.0
4,78,DEPLOY_TEAM,-2.0190553320336546,-133.61774786089936,3,0,0,100.0
4,79,DEPLOY_TEAM,-2.0070553320336546,-135.624803192933,3,0,0,100.0
4,80,DEPLOY_TEAM,-2.0006595825210343,-137.62546277545403,3,0,0,100.0
4,81,DEPLOY_TEAM,-1.994659582521034,-139.62012235797505,3,0,0,100.0
4,82,DEPLOY_TEAM,-1.988659582521034,-141.60878194049607,3,0,0,100.0
4,83,DEPLOY_TEAM,-1.982659582521034,-143.5914415230171,3,0,0,100.0
4,84,DEPLOY_TEAM,-1.976659582521034,-145.56810110553812,3,0,0,100.0
4,85,DEPLOY_TEAM,-1.970659582521034,-147.53876068805914,3,0,0,100.0
4,86,DEPLOY_TEAM,-1.964659582521034,-149.50342027058016,3,0,0,100.0
4,87,DEPLOY_TEAM,-1.958659582521034,-151.4620798531012,3,0,0,100.0
4,88,DEPLOY_TEAM,-1.9526595825210342,-153.4147394356222,2,0,1,100.0
4,89,DEPLOY_TEAM,-1.95,-155.3647394356222,2,0,0,100.0
4,90,DEPLOY_TEAM,-1.95,-157.3147394356222,1,0,1,100.0
4,91,DEPLOY_TEAM,-1.95,-159.26473943562218,1,0,0,100.0
4,92,DEPLOY_TEAM,-1.95,-161.21473943562216,1,0,0,100.0
4,93,DEPLOY_TEAM,-1.95,-163.16473943562215,1,0,0,100.0
4,94,DEPLOY_TEAM,-1.95,-165.11473943562214,1,0,0,100.0
4,95,DEPLOY_TEAM,-1.75,-166.86473943562214,0,0,1,100.0
4,96,DEPLOY_TEAM,-1.75,-168.61473943562214,0,0,0,100.0
4,97,DEPLOY_TEAM,-1.75,-170.36473943562214,0,0,0,100.0
4,98,DEPLOY_TEAM,-1.75,-172.11473943562214,0,0,0,100.0
4,99,DEPLOY_TEAM,-1.75,-173.86473943562214,0,0,0,100.0
4,100,DEPLOY_TEAM,-1.75,-175.61473943562214,0,0,0,100.0
5,1,DEPLOY_TEAM,-1.75,-1.75,0,0,0,100.0
5,2,DEPLOY_TEAM,-1.75,-3.5,0,0,0,100.0
5,3,DEPLOY_TEAM,-1.75,-5.25,0,0,0,100.0
5,4,DEPLOY_TEAM,-1.75,-7.0,0,0,0,100.0
5,5,DEPLOY_TEAM,-1.75,-8.75,0,0,0,100.0
5,6,DEPLOY_TEAM,-1.75,-10.5,0,0,0,100.0
5,7,DEPLOY_TEAM,-1.75,-12.25,0,0,0,100.0
5,8,DEPLOY_TEAM,-1.75,-14.0,0,0,0,100.0
5,9,DEPLOY_TEAM,-1.75,-15.75,0,0,0,100.0
5,10,DEPLOY_TEAM,-1.75,-17.5,0,0,0,100.0
5,11,DEPLOY_TEAM,-1.75,-19.25,0,0,0,100.0
5,12,DEPLOY_TEAM,-1.75,-21.0,0,0,0,100.0
5,13,DEPLOY_TEAM,-1.75,-22.75,0,0,0,100.0
5,14,DEPLOY_TEAM,-1.75,-24.5,0,0,0,100.0
5,15,DEPLOY_TEAM,-2.0688726637675887,-26.56887266376759,2,1,0,100.0
5,16,DEPLOY_TEAM,-2.0568726637675887,-28.625745327535178,2,0,0,100.0
5,17,DEPLOY_TEAM,-2.0448726637675887,-30.670617991302766,2,0,0,100.0
5,18,DEPLOY_TEAM,-2.0328726637675887,-32.703490655070354,2,0,0,100.0
5,19,DEPLOY_TEAM,-2.0208726637675887,-34.724363318837945,2,0,0,100.0
5,20,DEPLOY_TEAM,-2.0088726637675887,-36.733235982605535,2,0,0,100.0
5,21,DEPLOY_TEAM,-1.9968726637675887,-38.730108646373125,2,0,0,100.0
5,22,DEPLOY_TEAM,-1.9848726637675886,-40.714981310140715,2,0,0,100.0
5,23,DEPLOY_TEAM,-1.976295414854743,-42.69127672499546,2,0,0,100.0
5,24,DEPLOY_TEAM,-1.970295414854743,-44.66157213985021,2,0,0,100.0
5,25,DEPLOY_TEAM,-1.964295414854743,-46.62586755470495,2,0,0,100.0
5,26,DEPLOY_TEAM,-1.958295414854743,-48.5841629695597,2,0,0,100.0
5,27,DEPLOY_TEAM,-1.952295414854743,-50.536458384414445,2,0,0,100.0
5,28,DEPLOY_TEAM,-1.95,-52.48645838441445,2,0,0,100.0
5,29,DEPLOY_TEAM,-1.95,-54.43645838441445,2,0,0,100.0
5,30,DEPLOY_TEAM,-1.95,-56.38645838441445,2,0,0,100.0
5,31,DEPLOY_TEAM,-1.95,-58.336458384414456,2,0,0,100.0
5,32,DEPLOY_TEAM,-1.95,-60.28645838441446,2,0,0,100.0
5,33,DEPLOY_TEAM,-1.95,-62.23645838441446,2,0,0,100.0
5,34,DEPLOY_TEAM,-1.95,-64.18645838441446,2,0,0,100.0
5,35,DEPLOY_TEAM,-1.95,-66.13645838441447,2,0,0,100.0
5,36,DEPLOY_TEAM,-1.95,-68.08645838441447,2,0,0,100.0
5,37,DEPLOY_TEAM,-1.95,-70.03645838441447,1,0,1,100.0
5,38,DEPLOY_TEAM,-1.95,-71.98645838441448,1,0,0,100.0
5,39,DEPLOY_TEAM,-1.75,-73.73645838441448,0,0,1,100.0
5,40,DEPLOY_TEAM,-1.75,-75.48645838441448,0,0,0,100.0
5,41,DEPLOY_TEAM,-1.75,-77.23645838441448,0,0,0,100.0
5,42,DEPLOY_TEAM,-1.75,-78.98645838441448,0,0,0,100.0
5,43,DEPLOY_TEAM,-1.75,-80.73645838441448,0,0,0,100.0
5,44,DEPLOY_TEAM,-1.75,-82.48645838441448,0,0,0,100.0
5,45,DEPLOY_TEAM,-1.75,-84.23645838441448,0,0,0,100.0
5,46,DEPLOY_TEAM,-1.75,-85.98645838441448,0,0,0,100.0
5,47,DEPLOY_TEAM,-1.75,-87.73645838441448,0,0,0,100.0
5,48,DEPLOY_TEAM,-1.75,-89.48645838441448,0,0,0,100.0
5,49,DEPLOY_TEAM,-1.75,-91.23645838441448,0,0,0,100.0
5,50,DEPLOY_TEAM,-1.75,-92.98645838441448,0,0,0,100.0
5,51,DEPLOY_TEAM,-1.75,-94.73645838441448,0,0,0,100.0
5,52,DEPLOY_TEAM,-1.75,-96.48645838441448,0,0,0,100.0
5,53,DEPLOY_TEAM,-1.75,-98.23645838441448,0,0,0,100.0
5,54,DEPLOY_TEAM,-1.75,-99.98645838441448,0,0,0,100.0
5,55,DEPLOY_TEAM,-1.75,-101.73645838441448,0,0,0,100.0
5,56,DEPLOY_TEAM,-1.75,-103.48645838441448,0,0,0,100.0
5,57,DEPLOY_TEAM,-1.75,-105.23645838441448,0,0,0,100.0
5,58,DEPLOY_TEAM,-1.75,-106.98645838441448,0,0,0,100.0
5,59,DEPLOY_TEAM,-1.75,-108.73645838441448,0,0,0,100.0
5,60,DEPLOY_TEAM,-1.75,-110.48645838441448,0,0,0,100.0
5,61,DEPLOY_TEAM,-1.75,-112.23645838441448,0,0,0,100.0
5,62,DEPLOY_TEAM,-1.75,-113.98645838441448,0,0,0,100.0
5,63,DEPLOY_TEAM,-1.75,-115.73645838441448,0,0,0,100.0
5,64,DEPLOY_TEAM,-1.75,-117.48645838441448,0,0,0,100.0
5,65,DEPLOY_TEAM,-1.75,-119.23645838441448,0,0,0,100.0
5,66,DEPLOY_TEAM,-1.75,-120.98645838441448,0,0,0,100.0
5,67,DEPLOY_TEAM,-1.75,-122.73645838441448,0,0,0,100.0
5,68,DEPLOY_TEAM,-1.75,-124.48645838441448,0,0,0,100.0
5,69,DEPLOY_TEAM,-1.75,-126.23645838441448,0,0,0,100.0
5,70,DEPLOY_TEAM,-1.75,-127.98645838441448,0,0,0,100.0
5,71,DEPLOY_TEAM,-1.75,-129.73645838441448,0,0,0,100.0
5,72,DEPLOY_TEAM,-1.75,-131.48645838441448,0,0,0,100.0
5,73,DEPLOY_TEAM,-1.75,-133.23645838441448,0,0,0,100.0
5,74,DEPLOY_TEAM,-1.75,-134.98645838441448,0,0,0,100.0
5,75,DEPLOY_TEAM,-1.75,-136.73645838441448,0,0,0,100.0
5,76,DEPLOY_TEAM,-1.75,-138.48645838441448,0,0,0,100.0
5,77,DEPLOY_TEAM,-1.75,-140.23645838441448,0,0,0,100.0
5,78,DEPLOY_TEAM,-1.75,-141.98645838441448,0,0,0,100.0
5,79,DEPLOY_TEAM,-1.75,-143.73645838441448,0,0,0,100.0
5,80,DEPLOY_TEAM,-1.75,-145.48645838441448,0,0,0,100.0
5,81,DEPLOY_TEAM,-1.75,-147.23645838441448,0,0,0,100.0
5,82,DEPLOY_TEAM,-1.75,-148.98645838441448,0,0,0,100.0
5,83,DEPLOY_TEAM,-1.75,-150.73645838441448,0,0,0,100.0
5,84,DEPLOY_TEAM,-1.75,-152.48645838441448,0,0,0,100.0
5,85,DEPLOY_TEAM,-1.75,-154.23645838441448,0,0,0,100.0
5,86,DEPLOY_TEAM,-1.75,-155.98645838441448,0,0,0,100.0
5,87,DEPLOY_TEAM,-1.75,-157.73645838441448,0,0,0,100.0
5,88,DEPLOY_TEAM,-1.75,-159.48645838441448,0,0,0,100.0
5,89,DEPLOY_TEAM,-1.75,-161.23645838441448,0,0,0,100.0
5,90,DEPLOY_TEAM,-1.75,-162.98645838441448,0,0,0,100.0
5,91,DEPLOY_TEAM,-1.75,-164.73645838441448,0,0,0,100.0
5,92,DEPLOY_TEAM,-1.75,-166.48645838441448,0,0,0,100.0
5,93,DEPLOY_TEAM,-1.75,-168.23645838441448,0,0,0,100.0
5,94,DEPLOY_TEAM,-1.75,-169.98645838441448,0,0,0,100.0
5,95,DEPLOY_TEAM,-1.75,-171.73645838441448,0,0,0,100.0
5,96,DEPLOY_TEAM,-1.75,-173.48645838441448,0,0,0,100.0
5,97,DEPLOY_TEAM,-1.75,-175.23645838441448,0,0,0,100.0
5,98,DEPLOY_TEAM,-1.75,-176.98645838441448,0,0,0,100.0
5,99,DEPLOY_TEAM,-1.75,-178.73645838441448,0,0,0,100.0
5,100,DEPLOY_TEAM,-1.75,-180.48645838441448,0,0,0,100.0
