episode,step,action,reward,total_reward,active_incidents,new_incidents,resolved_incidents,resources
3,88,REPAIR,0.7,68.2,0,0,0,34.0
3,89,REPAIR,0.7,68.9,0,0,0,33.25
3,90,REPAIR,0.7,69.60000000000001,0,0,0,32.5
3,91,REPAIR,0.7,70.30000000000001,0,0,0,31.75
3,92,REPAIR,0.7,71.00000000000001,0,0,0,31.0
3,93,REPAIR,0.7,71.70000000000002,0,0,0,30.25
3,94,REPAIR,0.7,72.40000000000002,0,0,0,29.5
3,95,REPAIR,0.7,73.10000000000002,0,0,0,28.75
3,96,REPAIR,0.7,73.80000000000003,0,0,0,28.0
3,97,REPAIR,0.7,74.50000000000003,0,0,0,27.25
3,98,REPAIR,0.7,75.20000000000003,0,0,0,26.5
3,99,REPAIR,0.7,75.90000000000003,0,0,0,25.75
3,100,REPAIR,0.7,76.60000000000004,0,0,0,25.0
4,1,REPAIR,0.8,0.8,0,0,0,99.25
4,2,REPAIR,0.8,1.6,0,0,0,98.5
4,3,REPAIR,0.8,2.4000000000000004,0,0,0,97.75
4,4,REPAIR,0.8,3.2,0,0,0,97.0
4,5,REPAIR,0.8,4.0,0,0,0,96.25
4,6,REPAIR,0.8,4.8,0,0,0,95.5
4,7,REPAIR,0.8,5.6,0,0,0,94.75
4,8,REPAIR,0.8,6.3999999999999995,0,0,0,94.0
4,9,REPAIR,0.8,7.199999999999999,0,0,0,93.25
4,10,REPAIR,0.8,7.999999999999999,0,0,0,92.5
4,11,REPAIR,0.8,8.799999999999999,0,0,0,91.75
4,12,REPAIR,0.8,9.6,0,0,0,91.0
4,13,REPAIR,0.8,10.4,0,0,0,90.25
4,14,REPAIR,0.8,11.200000000000001,0,0,0,89.5
4,15,REPAIR,0.8,12.000000000000002,0,0,0,88.75
4,16,REPAIR,0.8,12.800000000000002,0,0,0,88.0
4,17,REPAIR,0.8,13.600000000000003,0,0,0,87.25
4,18,REPAIR,0.8,14.400000000000004,0,0,0,86.5
4,19,REPAIR,0.8,15.200000000000005,0,0,0,85.75
4,20,REPAIR,0.8,16.000000000000004,0,0,0,85.0
4,21,REPAIR,0.8,16.800000000000004,0,0,0,84.25
4,22,REPAIR,0.8,17.600000000000005,0,0,0,83.5
4,23,REPAIR,0.8,18.400000000000006,0,0,0,82.75
4,24,REPAIR,0.8,19.200000000000006,0,0,0,82.0
4,25,REPAIR,0.8,20.000000000000007,0,0,0,81.25
4,26,REPAIR,0.8,20.800000000000008,0,0,0,80.5
4,27,REPAIR,0.8,21.60000000000001,0,0,0,79.75
4,28,REPAIR,0.8,22.40000000000001,0,0,0,79.0
4,29,REPAIR,0.8,23.20000000000001,0,0,0,78.25
4,30,REPAIR,0.8,24.00000000000001,0,0,0,77.5
4,31,REPAIR,0.8,24.80000000000001,0,0,0,76.75
4,32,REPAIR,0.8,25.600000000000012,0,0,0,76.0
4,33,REPAIR,0.8,26.400000000000013,0,0,0,75.25
4,34,REPAIR,0.8,27.200000000000014,0,0,0,74.5
4,35,REPAIR,0.8,28.000000000000014,0,0,0,73.75
4,36,REPAIR,0.8,28.800000000000015,0,0,0,73.0
4,37,REPAIR,0.8,29.600000000000016,0,0,0,72.25
4,38,REPAIR,0.8,30.400000000000016,0,0,0,71.5
4,39,REPAIR,0.8,31.200000000000017,0,0,0,70.75
4,40,REPAIR,0.8,32.000000000000014,0,0,0,70.0
4,41,REPAIR,0.8,32.80000000000001,0,0,0,69.25
4,42,REPAIR,0.8,33.60000000000001,0,0,0,68.5
4,43,REPAIR,0.8,34.400000000000006,0,0,0,67.75
4,44,REPAIR,0.8,35.2,0,0,0,67.0
4,45,REPAIR,0.8,36.0,0,0,0,66.25
4,46,REPAIR,0.8,36.8,0,0,0,65.5
4,47,REPAIR,0.8,37.599999999999994,0,0,0,64.75
4,48,REPAIR,0.8,38.39999999999999,0,0,0,64.0
4,49,REPAIR,0.8,39.19999999999999,0,0,0,63.25
4,50,REPAIR,0.8,39.999999999999986,0,0,0,62.5
4,51,REPAIR,0.8,40.79999999999998,0,0,0,61.75
4,52,REPAIR,0.8,41.59999999999998,0,0,0,61.0
4,53,REPAIR,0.8,42.39999999999998,0,0,0,60.25
4,54,REPAIR,0.8,43.199999999999974,0,0,0,59.5
4,55,REPAIR,0.8,43.99999999999997,0,0,0,58.75
4,56,REPAIR,0.8,44.79999999999997,0,0,0,58.0
4,57,REPAIR,0.8,45.599999999999966,0,0,0,57.25
4,58,REPAIR,0.8,46.39999999999996,0,0,0,56.5
4,59,REPAIR,0.8,47.19999999999996,0,0,0,55.75
4,60,REPAIR,0.8,47.99999999999996,0,0,0,55.0
4,61,REPAIR,0.8,48.799999999999955,0,0,0,54.25
4,62,REPAIR,0.8,49.59999999999995,0,0,0,53.5
4,63,REPAIR,0.8,50.39999999999995,0,0,0,52.75
4,64,REPAIR,0.8,51.199999999999946,0,0,0,52.0
4,65,REPAIR,0.8,51.99999999999994,0,0,0,51.25
4,66,REPAIR,0.8,52.79999999999994,0,0,0,50.5
4,67,REPAIR,0.7,53.49999999999994,0,0,0,49.75
